,realtime_start,realtime_end,date,value
517,2022-11-24,2022-11-24,1991-02-01,6.6
518,2022-11-24,2022-11-24,1991-03-01,6.8
519,2022-11-24,2022-11-24,1991-04-01,6.7
520,2022-11-24,2022-11-24,1991-05-01,6.9
521,2022-11-24,2022-11-24,1991-06-01,6.9
522,2022-11-24,2022-11-24,1991-07-01,6.8
523,2022-11-24,2022-11-24,1991-08-01,6.9
524,2022-11-24,2022-11-24,1991-09-01,6.9
525,2022-11-24,2022-11-24,1991-10-01,7.0
526,2022-11-24,2022-11-24,1991-11-01,7.0
527,2022-11-24,2022-11-24,1991-12-01,7.3
528,2022-11-24,2022-11-24,1992-01-01,7.3
529,2022-11-24,2022-11-24,1992-02-01,7.4
530,2022-11-24,2022-11-24,1992-03-01,7.4
531,2022-11-24,2022-11-24,1992-04-01,7.4
532,2022-11-24,2022-11-24,1992-05-01,7.6
533,2022-11-24,2022-11-24,1992-06-01,7.8
534,2022-11-24,2022-11-24,1992-07-01,7.7
535,2022-11-24,2022-11-24,1992-08-01,7.6
536,2022-11-24,2022-11-24,1992-09-01,7.6
537,2022-11-24,2022-11-24,1992-10-01,7.3
538,2022-11-24,2022-11-24,1992-11-01,7.4
539,2022-11-24,2022-11-24,1992-12-01,7.4
540,2022-11-24,2022-11-24,1993-01-01,7.3
541,2022-11-24,2022-11-24,1993-02-01,7.1
542,2022-11-24,2022-11-24,1993-03-01,7.0
543,2022-11-24,2022-11-24,1993-04-01,7.1
544,2022-11-24,2022-11-24,1993-05-01,7.1
545,2022-11-24,2022-11-24,1993-06-01,7.0
546,2022-11-24,2022-11-24,1993-07-01,6.9
547,2022-11-24,2022-11-24,1993-08-01,6.8
548,2022-11-24,2022-11-24,1993-09-01,6.7
549,2022-11-24,2022-11-24,1993-10-01,6.8
550,2022-11-24,2022-11-24,1993-11-01,6.6
551,2022-11-24,2022-11-24,1993-12-01,6.5
552,2022-11-24,2022-11-24,1994-01-01,6.6
553,2022-11-24,2022-11-24,1994-02-01,6.6
554,2022-11-24,2022-11-24,1994-03-01,6.5
555,2022-11-24,2022-11-24,1994-04-01,6.4
556,2022-11-24,2022-11-24,1994-05-01,6.1
557,2022-11-24,2022-11-24,1994-06-01,6.1
558,2022-11-24,2022-11-24,1994-07-01,6.1
559,2022-11-24,2022-11-24,1994-08-01,6.0
560,2022-11-24,2022-11-24,1994-09-01,5.9
561,2022-11-24,2022-11-24,1994-10-01,5.8
562,2022-11-24,2022-11-24,1994-11-01,5.6
563,2022-11-24,2022-11-24,1994-12-01,5.5
564,2022-11-24,2022-11-24,1995-01-01,5.6
565,2022-11-24,2022-11-24,1995-02-01,5.4
566,2022-11-24,2022-11-24,1995-03-01,5.4
567,2022-11-24,2022-11-24,1995-04-01,5.8
568,2022-11-24,2022-11-24,1995-05-01,5.6
569,2022-11-24,2022-11-24,1995-06-01,5.6
570,2022-11-24,2022-11-24,1995-07-01,5.7
571,2022-11-24,2022-11-24,1995-08-01,5.7
572,2022-11-24,2022-11-24,1995-09-01,5.6
573,2022-11-24,2022-11-24,1995-10-01,5.5
574,2022-11-24,2022-11-24,1995-11-01,5.6
575,2022-11-24,2022-11-24,1995-12-01,5.6
576,2022-11-24,2022-11-24,1996-01-01,5.6
577,2022-11-24,2022-11-24,1996-02-01,5.5
578,2022-11-24,2022-11-24,1996-03-01,5.5
579,2022-11-24,2022-11-24,1996-04-01,5.6
580,2022-11-24,2022-11-24,1996-05-01,5.6
581,2022-11-24,2022-11-24,1996-06-01,5.3
582,2022-11-24,2022-11-24,1996-07-01,5.5
583,2022-11-24,2022-11-24,1996-08-01,5.1
584,2022-11-24,2022-11-24,1996-09-01,5.2
585,2022-11-24,2022-11-24,1996-10-01,5.2
586,2022-11-24,2022-11-24,1996-11-01,5.4
587,2022-11-24,2022-11-24,1996-12-01,5.4
588,2022-11-24,2022-11-24,1997-01-01,5.3
589,2022-11-24,2022-11-24,1997-02-01,5.2
590,2022-11-24,2022-11-24,1997-03-01,5.2
591,2022-11-24,2022-11-24,1997-04-01,5.1
592,2022-11-24,2022-11-24,1997-05-01,4.9
593,2022-11-24,2022-11-24,1997-06-01,5.0
594,2022-11-24,2022-11-24,1997-07-01,4.9
595,2022-11-24,2022-11-24,1997-08-01,4.8
596,2022-11-24,2022-11-24,1997-09-01,4.9
597,2022-11-24,2022-11-24,1997-10-01,4.7
598,2022-11-24,2022-11-24,1997-11-01,4.6
599,2022-11-24,2022-11-24,1997-12-01,4.7
600,2022-11-24,2022-11-24,1998-01-01,4.6
601,2022-11-24,2022-11-24,1998-02-01,4.6
602,2022-11-24,2022-11-24,1998-03-01,4.7
603,2022-11-24,2022-11-24,1998-04-01,4.3
604,2022-11-24,2022-11-24,1998-05-01,4.4
605,2022-11-24,2022-11-24,1998-06-01,4.5
606,2022-11-24,2022-11-24,1998-07-01,4.5
607,2022-11-24,2022-11-24,1998-08-01,4.5
608,2022-11-24,2022-11-24,1998-09-01,4.6
609,2022-11-24,2022-11-24,1998-10-01,4.5
610,2022-11-24,2022-11-24,1998-11-01,4.4
611,2022-11-24,2022-11-24,1998-12-01,4.4
612,2022-11-24,2022-11-24,1999-01-01,4.3
613,2022-11-24,2022-11-24,1999-02-01,4.4
614,2022-11-24,2022-11-24,1999-03-01,4.2
615,2022-11-24,2022-11-24,1999-04-01,4.3
616,2022-11-24,2022-11-24,1999-05-01,4.2
617,2022-11-24,2022-11-24,1999-06-01,4.3
618,2022-11-24,2022-11-24,1999-07-01,4.3
619,2022-11-24,2022-11-24,1999-08-01,4.2
620,2022-11-24,2022-11-24,1999-09-01,4.2
621,2022-11-24,2022-11-24,1999-10-01,4.1
622,2022-11-24,2022-11-24,1999-11-01,4.1
623,2022-11-24,2022-11-24,1999-12-01,4.0
624,2022-11-24,2022-11-24,2000-01-01,4.0
625,2022-11-24,2022-11-24,2000-02-01,4.1
626,2022-11-24,2022-11-24,2000-03-01,4.0
627,2022-11-24,2022-11-24,2000-04-01,3.8
628,2022-11-24,2022-11-24,2000-05-01,4.0
629,2022-11-24,2022-11-24,2000-06-01,4.0
630,2022-11-24,2022-11-24,2000-07-01,4.0
631,2022-11-24,2022-11-24,2000-08-01,4.1
632,2022-11-24,2022-11-24,2000-09-01,3.9
633,2022-11-24,2022-11-24,2000-10-01,3.9
634,2022-11-24,2022-11-24,2000-11-01,3.9
635,2022-11-24,2022-11-24,2000-12-01,3.9
636,2022-11-24,2022-11-24,2001-01-01,4.2
637,2022-11-24,2022-11-24,2001-02-01,4.2
638,2022-11-24,2022-11-24,2001-03-01,4.3
639,2022-11-24,2022-11-24,2001-04-01,4.4
640,2022-11-24,2022-11-24,2001-05-01,4.3
641,2022-11-24,2022-11-24,2001-06-01,4.5
642,2022-11-24,2022-11-24,2001-07-01,4.6
643,2022-11-24,2022-11-24,2001-08-01,4.9
644,2022-11-24,2022-11-24,2001-09-01,5.0
645,2022-11-24,2022-11-24,2001-10-01,5.3
646,2022-11-24,2022-11-24,2001-11-01,5.5
647,2022-11-24,2022-11-24,2001-12-01,5.7
648,2022-11-24,2022-11-24,2002-01-01,5.7
649,2022-11-24,2022-11-24,2002-02-01,5.7
650,2022-11-24,2022-11-24,2002-03-01,5.7
651,2022-11-24,2022-11-24,2002-04-01,5.9
652,2022-11-24,2022-11-24,2002-05-01,5.8
653,2022-11-24,2022-11-24,2002-06-01,5.8
654,2022-11-24,2022-11-24,2002-07-01,5.8
655,2022-11-24,2022-11-24,2002-08-01,5.7
656,2022-11-24,2022-11-24,2002-09-01,5.7
657,2022-11-24,2022-11-24,2002-10-01,5.7
658,2022-11-24,2022-11-24,2002-11-01,5.9
659,2022-11-24,2022-11-24,2002-12-01,6.0
660,2022-11-24,2022-11-24,2003-01-01,5.8
661,2022-11-24,2022-11-24,2003-02-01,5.9
662,2022-11-24,2022-11-24,2003-03-01,5.9
663,2022-11-24,2022-11-24,2003-04-01,6.0
664,2022-11-24,2022-11-24,2003-05-01,6.1
665,2022-11-24,2022-11-24,2003-06-01,6.3
666,2022-11-24,2022-11-24,2003-07-01,6.2
667,2022-11-24,2022-11-24,2003-08-01,6.1
668,2022-11-24,2022-11-24,2003-09-01,6.1
669,2022-11-24,2022-11-24,2003-10-01,6.0
670,2022-11-24,2022-11-24,2003-11-01,5.8
671,2022-11-24,2022-11-24,2003-12-01,5.7
672,2022-11-24,2022-11-24,2004-01-01,5.7
673,2022-11-24,2022-11-24,2004-02-01,5.6
674,2022-11-24,2022-11-24,2004-03-01,5.8
675,2022-11-24,2022-11-24,2004-04-01,5.6
676,2022-11-24,2022-11-24,2004-05-01,5.6
677,2022-11-24,2022-11-24,2004-06-01,5.6
678,2022-11-24,2022-11-24,2004-07-01,5.5
679,2022-11-24,2022-11-24,2004-08-01,5.4
680,2022-11-24,2022-11-24,2004-09-01,5.4
681,2022-11-24,2022-11-24,2004-10-01,5.5
682,2022-11-24,2022-11-24,2004-11-01,5.4
683,2022-11-24,2022-11-24,2004-12-01,5.4
684,2022-11-24,2022-11-24,2005-01-01,5.3
685,2022-11-24,2022-11-24,2005-02-01,5.4
686,2022-11-24,2022-11-24,2005-03-01,5.2
687,2022-11-24,2022-11-24,2005-04-01,5.2
688,2022-11-24,2022-11-24,2005-05-01,5.1
689,2022-11-24,2022-11-24,2005-06-01,5.0
690,2022-11-24,2022-11-24,2005-07-01,5.0
691,2022-11-24,2022-11-24,2005-08-01,4.9
692,2022-11-24,2022-11-24,2005-09-01,5.0
693,2022-11-24,2022-11-24,2005-10-01,5.0
694,2022-11-24,2022-11-24,2005-11-01,5.0
695,2022-11-24,2022-11-24,2005-12-01,4.9
696,2022-11-24,2022-11-24,2006-01-01,4.7
697,2022-11-24,2022-11-24,2006-02-01,4.8
698,2022-11-24,2022-11-24,2006-03-01,4.7
699,2022-11-24,2022-11-24,2006-04-01,4.7
700,2022-11-24,2022-11-24,2006-05-01,4.6
701,2022-11-24,2022-11-24,2006-06-01,4.6
702,2022-11-24,2022-11-24,2006-07-01,4.7
703,2022-11-24,2022-11-24,2006-08-01,4.7
704,2022-11-24,2022-11-24,2006-09-01,4.5
705,2022-11-24,2022-11-24,2006-10-01,4.4
706,2022-11-24,2022-11-24,2006-11-01,4.5
707,2022-11-24,2022-11-24,2006-12-01,4.4
708,2022-11-24,2022-11-24,2007-01-01,4.6
709,2022-11-24,2022-11-24,2007-02-01,4.5
710,2022-11-24,2022-11-24,2007-03-01,4.4
711,2022-11-24,2022-11-24,2007-04-01,4.5
712,2022-11-24,2022-11-24,2007-05-01,4.4
713,2022-11-24,2022-11-24,2007-06-01,4.6
714,2022-11-24,2022-11-24,2007-07-01,4.7
715,2022-11-24,2022-11-24,2007-08-01,4.6
716,2022-11-24,2022-11-24,2007-09-01,4.7
717,2022-11-24,2022-11-24,2007-10-01,4.7
718,2022-11-24,2022-11-24,2007-11-01,4.7
719,2022-11-24,2022-11-24,2007-12-01,5.0
720,2022-11-24,2022-11-24,2008-01-01,5.0
721,2022-11-24,2022-11-24,2008-02-01,4.9
722,2022-11-24,2022-11-24,2008-03-01,5.1
723,2022-11-24,2022-11-24,2008-04-01,5.0
724,2022-11-24,2022-11-24,2008-05-01,5.4
725,2022-11-24,2022-11-24,2008-06-01,5.6
726,2022-11-24,2022-11-24,2008-07-01,5.8
727,2022-11-24,2022-11-24,2008-08-01,6.1
728,2022-11-24,2022-11-24,2008-09-01,6.1
729,2022-11-24,2022-11-24,2008-10-01,6.5
730,2022-11-24,2022-11-24,2008-11-01,6.8
731,2022-11-24,2022-11-24,2008-12-01,7.3
732,2022-11-24,2022-11-24,2009-01-01,7.8
733,2022-11-24,2022-11-24,2009-02-01,8.3
734,2022-11-24,2022-11-24,2009-03-01,8.7
735,2022-11-24,2022-11-24,2009-04-01,9.0
736,2022-11-24,2022-11-24,2009-05-01,9.4
737,2022-11-24,2022-11-24,2009-06-01,9.5
738,2022-11-24,2022-11-24,2009-07-01,9.5
739,2022-11-24,2022-11-24,2009-08-01,9.6
740,2022-11-24,2022-11-24,2009-09-01,9.8
741,2022-11-24,2022-11-24,2009-10-01,10.0
742,2022-11-24,2022-11-24,2009-11-01,9.9
743,2022-11-24,2022-11-24,2009-12-01,9.9
744,2022-11-24,2022-11-24,2010-01-01,9.8
745,2022-11-24,2022-11-24,2010-02-01,9.8
746,2022-11-24,2022-11-24,2010-03-01,9.9
747,2022-11-24,2022-11-24,2010-04-01,9.9
748,2022-11-24,2022-11-24,2010-05-01,9.6
749,2022-11-24,2022-11-24,2010-06-01,9.4
750,2022-11-24,2022-11-24,2010-07-01,9.4
751,2022-11-24,2022-11-24,2010-08-01,9.5
752,2022-11-24,2022-11-24,2010-09-01,9.5
753,2022-11-24,2022-11-24,2010-10-01,9.4
754,2022-11-24,2022-11-24,2010-11-01,9.8
755,2022-11-24,2022-11-24,2010-12-01,9.3
756,2022-11-24,2022-11-24,2011-01-01,9.1
757,2022-11-24,2022-11-24,2011-02-01,9.0
758,2022-11-24,2022-11-24,2011-03-01,9.0
759,2022-11-24,2022-11-24,2011-04-01,9.1
760,2022-11-24,2022-11-24,2011-05-01,9.0
761,2022-11-24,2022-11-24,2011-06-01,9.1
762,2022-11-24,2022-11-24,2011-07-01,9.0
763,2022-11-24,2022-11-24,2011-08-01,9.0
764,2022-11-24,2022-11-24,2011-09-01,9.0
765,2022-11-24,2022-11-24,2011-10-01,8.8
766,2022-11-24,2022-11-24,2011-11-01,8.6
767,2022-11-24,2022-11-24,2011-12-01,8.5
768,2022-11-24,2022-11-24,2012-01-01,8.3
769,2022-11-24,2022-11-24,2012-02-01,8.3
770,2022-11-24,2022-11-24,2012-03-01,8.2
771,2022-11-24,2022-11-24,2012-04-01,8.2
772,2022-11-24,2022-11-24,2012-05-01,8.2
773,2022-11-24,2022-11-24,2012-06-01,8.2
774,2022-11-24,2022-11-24,2012-07-01,8.2
775,2022-11-24,2022-11-24,2012-08-01,8.1
776,2022-11-24,2022-11-24,2012-09-01,7.8
777,2022-11-24,2022-11-24,2012-10-01,7.8
778,2022-11-24,2022-11-24,2012-11-01,7.7
779,2022-11-24,2022-11-24,2012-12-01,7.9
780,2022-11-24,2022-11-24,2013-01-01,8.0
781,2022-11-24,2022-11-24,2013-02-01,7.7
782,2022-11-24,2022-11-24,2013-03-01,7.5
783,2022-11-24,2022-11-24,2013-04-01,7.6
784,2022-11-24,2022-11-24,2013-05-01,7.5
785,2022-11-24,2022-11-24,2013-06-01,7.5
786,2022-11-24,2022-11-24,2013-07-01,7.3
787,2022-11-24,2022-11-24,2013-08-01,7.2
788,2022-11-24,2022-11-24,2013-09-01,7.2
789,2022-11-24,2022-11-24,2013-10-01,7.2
790,2022-11-24,2022-11-24,2013-11-01,6.9
791,2022-11-24,2022-11-24,2013-12-01,6.7
792,2022-11-24,2022-11-24,2014-01-01,6.6
793,2022-11-24,2022-11-24,2014-02-01,6.7
794,2022-11-24,2022-11-24,2014-03-01,6.7
795,2022-11-24,2022-11-24,2014-04-01,6.2
796,2022-11-24,2022-11-24,2014-05-01,6.3
797,2022-11-24,2022-11-24,2014-06-01,6.1
798,2022-11-24,2022-11-24,2014-07-01,6.2
799,2022-11-24,2022-11-24,2014-08-01,6.1
800,2022-11-24,2022-11-24,2014-09-01,5.9
801,2022-11-24,2022-11-24,2014-10-01,5.7
802,2022-11-24,2022-11-24,2014-11-01,5.8
803,2022-11-24,2022-11-24,2014-12-01,5.6
804,2022-11-24,2022-11-24,2015-01-01,5.7
805,2022-11-24,2022-11-24,2015-02-01,5.5
806,2022-11-24,2022-11-24,2015-03-01,5.4
807,2022-11-24,2022-11-24,2015-04-01,5.4
808,2022-11-24,2022-11-24,2015-05-01,5.6
809,2022-11-24,2022-11-24,2015-06-01,5.3
810,2022-11-24,2022-11-24,2015-07-01,5.2
811,2022-11-24,2022-11-24,2015-08-01,5.1
812,2022-11-24,2022-11-24,2015-09-01,5.0
813,2022-11-24,2022-11-24,2015-10-01,5.0
814,2022-11-24,2022-11-24,2015-11-01,5.1
815,2022-11-24,2022-11-24,2015-12-01,5.0
816,2022-11-24,2022-11-24,2016-01-01,4.8
817,2022-11-24,2022-11-24,2016-02-01,4.9
818,2022-11-24,2022-11-24,2016-03-01,5.0
819,2022-11-24,2022-11-24,2016-04-01,5.1
820,2022-11-24,2022-11-24,2016-05-01,4.8
821,2022-11-24,2022-11-24,2016-06-01,4.9
822,2022-11-24,2022-11-24,2016-07-01,4.8
823,2022-11-24,2022-11-24,2016-08-01,4.9
824,2022-11-24,2022-11-24,2016-09-01,5.0
825,2022-11-24,2022-11-24,2016-10-01,4.9
826,2022-11-24,2022-11-24,2016-11-01,4.7
827,2022-11-24,2022-11-24,2016-12-01,4.7
828,2022-11-24,2022-11-24,2017-01-01,4.7
829,2022-11-24,2022-11-24,2017-02-01,4.6
830,2022-11-24,2022-11-24,2017-03-01,4.4
831,2022-11-24,2022-11-24,2017-04-01,4.4
832,2022-11-24,2022-11-24,2017-05-01,4.4
833,2022-11-24,2022-11-24,2017-06-01,4.3
834,2022-11-24,2022-11-24,2017-07-01,4.3
835,2022-11-24,2022-11-24,2017-08-01,4.4
836,2022-11-24,2022-11-24,2017-09-01,4.3
837,2022-11-24,2022-11-24,2017-10-01,4.2
838,2022-11-24,2022-11-24,2017-11-01,4.2
839,2022-11-24,2022-11-24,2017-12-01,4.1
840,2022-11-24,2022-11-24,2018-01-01,4.0
841,2022-11-24,2022-11-24,2018-02-01,4.1
842,2022-11-24,2022-11-24,2018-03-01,4.0
843,2022-11-24,2022-11-24,2018-04-01,4.0
844,2022-11-24,2022-11-24,2018-05-01,3.8
845,2022-11-24,2022-11-24,2018-06-01,4.0
846,2022-11-24,2022-11-24,2018-07-01,3.8
847,2022-11-24,2022-11-24,2018-08-01,3.8
848,2022-11-24,2022-11-24,2018-09-01,3.7
849,2022-11-24,2022-11-24,2018-10-01,3.8
850,2022-11-24,2022-11-24,2018-11-01,3.8
851,2022-11-24,2022-11-24,2018-12-01,3.9
852,2022-11-24,2022-11-24,2019-01-01,4.0
853,2022-11-24,2022-11-24,2019-02-01,3.8
854,2022-11-24,2022-11-24,2019-03-01,3.8
855,2022-11-24,2022-11-24,2019-04-01,3.6
856,2022-11-24,2022-11-24,2019-05-01,3.6
857,2022-11-24,2022-11-24,2019-06-01,3.6
858,2022-11-24,2022-11-24,2019-07-01,3.7
859,2022-11-24,2022-11-24,2019-08-01,3.7
860,2022-11-24,2022-11-24,2019-09-01,3.5
861,2022-11-24,2022-11-24,2019-10-01,3.6
862,2022-11-24,2022-11-24,2019-11-01,3.6
863,2022-11-24,2022-11-24,2019-12-01,3.6
864,2022-11-24,2022-11-24,2020-01-01,3.5
865,2022-11-24,2022-11-24,2020-02-01,3.5
866,2022-11-24,2022-11-24,2020-03-01,4.4
867,2022-11-24,2022-11-24,2020-04-01,14.7
868,2022-11-24,2022-11-24,2020-05-01,13.2
869,2022-11-24,2022-11-24,2020-06-01,11.0
870,2022-11-24,2022-11-24,2020-07-01,10.2
871,2022-11-24,2022-11-24,2020-08-01,8.4
872,2022-11-24,2022-11-24,2020-09-01,7.9
873,2022-11-24,2022-11-24,2020-10-01,6.9
874,2022-11-24,2022-11-24,2020-11-01,6.7
875,2022-11-24,2022-11-24,2020-12-01,6.7
876,2022-11-24,2022-11-24,2021-01-01,6.4
877,2022-11-24,2022-11-24,2021-02-01,6.2
878,2022-11-24,2022-11-24,2021-03-01,6.0
879,2022-11-24,2022-11-24,2021-04-01,6.0
880,2022-11-24,2022-11-24,2021-05-01,5.8
881,2022-11-24,2022-11-24,2021-06-01,5.9
882,2022-11-24,2022-11-24,2021-07-01,5.4
883,2022-11-24,2022-11-24,2021-08-01,5.2
884,2022-11-24,2022-11-24,2021-09-01,4.7
885,2022-11-24,2022-11-24,2021-10-01,4.6
886,2022-11-24,2022-11-24,2021-11-01,4.2
887,2022-11-24,2022-11-24,2021-12-01,3.9
888,2022-11-24,2022-11-24,2022-01-01,4.0
889,2022-11-24,2022-11-24,2022-02-01,3.8
890,2022-11-24,2022-11-24,2022-03-01,3.6
891,2022-11-24,2022-11-24,2022-04-01,3.6
892,2022-11-24,2022-11-24,2022-05-01,3.6
893,2022-11-24,2022-11-24,2022-06-01,3.6
894,2022-11-24,2022-11-24,2022-07-01,3.5
895,2022-11-24,2022-11-24,2022-08-01,3.7
896,2022-11-24,2022-11-24,2022-09-01,3.5
897,2022-11-24,2022-11-24,2022-10-01,3.7
